TIM_DAY,ITE_ADD_NEIGHBORHOOD_NAME,OPERACION,LONGITUDE,LATITUDE,SIT_CURRENCY_ID,ITE_SITE_CURRENT_PRICE,ITE_BASE_CURRENT_PRICE,Ambientes,Dormitorios,SConstrM2,STotalM2,ITE_AUCTION_START,ITE_AUCTION_STOP,TIPOPROPIEDAD
11/29/2023,VILLA BOSCH,Venta,"-58,5784335","-34,5884483",DOL,55765125,61500,2,1,46,51,11/16/2023,05/14/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5715401","-34,6127886",DOL,190417500,210000,5,3,100,300,11/01/2023,04/29/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5642475","-34,5993185",DOL,72449325,79900,2,1,50,57,09/11/2023,03/09/2024,Departamento
11/29/2023,,Venta,"-58,5663406","-34,5981835",DOL,36270000,40000,1,0,32,37,11/16/2023,05/14/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5254852","-34,6003839",DOL,66374100,73200,2,1,46,55,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"77834513,25",85839,2,1,54,59,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5693283","-34,6075742",DOL,34456500,38000,2,1,44,48,03/01/2023,12/19/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5667846","-34,6029097",DOL,226687500,250000,4,3,155,433,06/29/2023,12/26/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5709985","-34,6067394",DOL,40803750,45000,1,1,30,30,11/01/2023,04/29/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5795307","-34,6149854",DOL,37630125,41500,3,2,44,44,11/28/2023,05/26/2024,Departamento
11/29/2023,,Venta,"-58,5625306","-34,6282779",DOL,77073750,85000,5,4,266,266,09/05/2023,03/03/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5254852","-34,6003839",DOL,47695050,52600,1,0,34,41,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,566999","-34,607824",DOL,89768250,99000,3,2,63,71,10/03/2023,04/30/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5651614","-34,5995207",DOL,258423750,285000,4,3,134,211,06/26/2023,12/23/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,564111","-34,605006",DOL,56671875,62500,2,1,40,54,09/21/2023,03/19/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5593199","-34,6072376",DOL,57125250,63000,2,1,36,39,11/02/2023,05/01/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5725175","-34,6014064",DOL,117877500,130000,4,3,105,458,01/24/2023,12/14/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5685743","-34,5963709",DOL,66192750,73000,,,35,47,10/12/2023,10/11/2024,Local
11/29/2023,CASEROS,Venta,"-58,5569514","-34,6083864",DOL,54405000,60000,2,1,44,44,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,56658","-34,609247",DOL,63381825,69900,2,1,49,55,09/20/2023,03/17/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,72540000,80000,3,2,100,150,01/31/2023,12/16/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5589421","-34,6076873",DOL,81607500,90000,2,1,37,58,09/20/2023,03/17/2024,Departamento
11/29/2023,CASEROS,Alquiler,"-58,5670179","-34,6024218",ARG,150000,"417,2461752",1,0,30,30,11/29/2023,02/27/2024,Departamento
11/29/2023,,Venta,"-58,5429553","-34,6138478",DOL,408037500,450000,5,4,306,555,09/04/2023,03/14/2024,Casa
11/29/2023,CIUDADELA,Venta,"-58,5359887","-34,6356831",DOL,181350000,200000,3,2,547,586,09/28/2023,03/25/2024,Casa
11/29/2023,PABLO PODESTA,Venta,"-58,6038944","-34,5798627",DOL,126945000,140000,5,4,186,250,10/13/2023,04/10/2024,Casa
11/29/2023,SAENZ PENA,Alquiler,"-58,5316821","-34,5992073",ARG,250000,"695,4102921",2,1,48,50,11/28/2023,02/26/2024,Departamento
11/26/2023,MARTIN CORONADO,Venta,"-58,590564","-34,5833199",DOL,47151000,52000,2,1,35,35,10/19/2022,11/27/2023,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5277316","-34,6073827",DOL,33549750,37000,2,1,33,35,11/01/2023,12/01/2023,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5426089","-34,6370024",DOL,44430750,49000,2,1,28,28,10/04/2023,04/01/2024,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,5916557","-34,5776329",DOL,54405000,60000,3,2,52,108,10/22/2023,04/22/2024,Casa
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5922218","-34,5948061",DOL,616590000,680000,7,6,400,600,11/07/2022,12/02/2023,Casa
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5916668","-34,6004107",DOL,147800250,163000,4,3,100,100,11/16/2022,12/04/2023,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5496083","-34,5994226",DOL,52591500,58000,2,1,40,48,10/04/2023,04/06/2024,Departamento
11/29/2023,MARTIN CORONADO,Venta,"-58,5902596","-34,5818405",DOL,36270000,40000,1,1,40,40,04/19/2023,04/18/2024,Local
11/29/2023,SANTOS LUGARES,Venta,"-58,5585241","-34,6003596",DOL,90675000,100000,3,2,60,60,10/25/2023,04/22/2024,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,5772527","-34,5854613",DOL,65286000,72000,2,1,46,50,09/26/2023,03/24/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5938772","-34,594107",DOL,126038250,139000,3,2,70,170,01/18/2023,12/16/2023,Casa
11/29/2023,CIUDADELA,Venta,"-58,5509414","-34,6380191",DOL,32189625,35500,2,1,29,56,10/19/2023,05/04/2024,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5467344","-34,5990645",DOL,95208750,105000,2,1,48,69,11/08/2023,05/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,580219","-34,607216",DOL,54405000,60000,4,3,70,81,11/08/2023,05/06/2024,Casa
11/29/2023,SAENZ PENA,Venta,"-58,5254852","-34,6003839",DOL,69547725,76700,2,1,47,56,10/21/2023,04/18/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5511375","-34,6088819",DOL,81607500,90000,,,31,31,11/29/2023,11/28/2024,Local
11/29/2023,CASEROS,Venta,"-58,5356058","-34,577156",DOL,62565750,69000,1,0,36,40,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,74353500,82000,2,1,100,100,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5666993","-34,5980917",DOL,131478750,145000,3,2,144,341,11/01/2023,04/28/2024,Casa
11/29/2023,CASEROS,Venta,"-58,583761","-34,6130776",DOL,35816625,39500,3,2,64,64,09/05/2023,03/03/2024,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5407143","-34,5998344",DOL,59845500,66000,2,1,41,46,02/05/2023,02/22/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5254852","-34,6003839",DOL,"46561612,5",51350,1,0,34,41,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5616312","-34,59919",DOL,52591500,58000,2,1,40,42,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,55694","-34,6026301",DOL,163215000,180000,4,3,190,305,09/26/2023,03/24/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5521488","-34,6175994",DOL,36270000,40000,3,2,140,155,11/15/2023,05/13/2024,Casa
11/29/2023,,Venta,"-58,5630353","-34,6108347",DOL,68006250,75000,2,1,52,52,06/08/2023,12/05/2023,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,530781","-34,59864",DOL,226687500,250000,3,2,100,260,10/25/2023,04/22/2024,Casa
11/29/2023,MARTIN CORONADO,Venta,"-58,4563151","-34,5543781",DOL,70726500,78000,3,2,50,50,06/22/2023,12/19/2023,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,91581750,101000,3,2,62,71,11/29/2023,05/27/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5913678","-34,5962102",DOL,58938750,65000,3,2,60,63,10/27/2023,04/24/2024,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5306012","-34,600419",DOL,52591500,58000,2,1,39,41,02/07/2023,12/16/2023,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5253249","-34,6003216",DOL,68006250,75000,2,1,47,57,11/18/2023,05/15/2024,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,57959","-34,579934",DOL,49871250,55000,3,2,78,88,03/28/2023,12/27/2023,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,5752557","-34,5891829",DOL,116064000,128000,3,2,53,56,11/27/2023,05/25/2024,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,574585","-34,596813",DOL,116970750,129000,5,4,130,150,09/12/2023,03/10/2024,Casa
11/29/2023,,Alquiler,"-58,5918204","-34,6005889",ARG,120000,"333,7969402",2,1,40,42,09/18/2023,12/29/2023,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5381699","-34,6011734",DOL,40713075,44900,0,0,30,34,08/17/2023,02/13/2024,Departamento
11/29/2023,MARTIN CORONADO,Venta,"-58,5920718","-34,5878564",DOL,"32369161,5",35698,1,1,30,34,11/08/2023,05/06/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5605111","-34,6070227",DOL,56218500,62000,2,1,28,56,10/23/2023,04/20/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5693283","-34,6075742",DOL,30829500,34000,1,0,27,30,10/12/2023,04/09/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5874113","-34,5936257",DOL,235573650,259800,4,3,150,363,09/26/2023,03/24/2024,Casa
11/29/2023,,Venta,"-58,5419267","-34,6153709",DOL,63472500,70000,3,2,76,76,11/19/2022,12/09/2023,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5433682","-34,6394748",DOL,108810000,120000,5,4,160,200,11/10/2023,05/08/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5653031","-34,6263728",DOL,36270000,40000,2,1,35,35,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5602722","-34,603388",DOL,61659000,68000,2,1,40,43,10/12/2023,04/09/2024,Departamento
11/29/2023,LOMA HERMOSA,Venta,"-58,5989252","-34,565267",DOL,136012500,150000,7,6,269,348,10/03/2023,03/31/2024,Casa
11/29/2023,SANTOS LUGARES,Venta,"-58,537488","-34,6017504",DOL,90675000,100000,3,2,62,77,10/25/2023,04/22/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5677047","-34,6212592",DOL,90675000,100000,4,3,100,185,11/17/2023,05/15/2024,Casa
11/29/2023,CASEROS,Venta,"-58,560543","-34,6074239",DOL,50778000,56000,2,1,55,63,10/12/2023,04/09/2024,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5254852","-34,6003839",DOL,93213900,102800,2,1,56,84,10/24/2023,04/21/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5589241","-34,6094743",DOL,37176750,41000,2,1,35,35,10/12/2023,04/09/2024,Departamento
11/29/2023,,Venta,"-58,5728433","-34,6051278",DOL,28562625,31500,1,0,33,33,06/27/2023,04/28/2024,Departamento
11/28/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,47876400,52800,1,0,36,40,11/27/2023,05/25/2024,Departamento
11/29/2023,,Venta,"-58,5664382","-34,598379",DOL,126945000,140000,3,2,120,346,10/04/2022,12/10/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5556067","-34,6116552",DOL,44430750,49000,2,1,28,36,10/18/2023,04/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,565252","-34,6018856",DOL,58938750,65000,2,1,39,42,10/25/2023,04/23/2024,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,41529150,45800,1,0,29,32,11/29/2023,05/27/2024,Departamento
11/27/2023,CASEROS,Venta,"-58,5622216","-34,6090162",DOL,48057750,53000,2,1,35,41,11/24/2023,05/22/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5862121","-34,6099293",DOL,68006250,75000,3,2,137,236,09/12/2023,03/12/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5634613","-34,6094818",DOL,33731100,37200,0,0,31,36,11/01/2023,04/29/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5587863","-34,6051632",DOL,61659000,68000,2,1,40,40,10/23/2023,04/20/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5660448","-34,5947647",DOL,163215000,180000,5,4,1,249,08/09/2023,02/05/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5667753","-34,59747",DOL,108810000,120000,7,6,180,260,09/26/2023,03/24/2024,Casa
11/29/2023,CIUDADELA,Venta,"-58,5373993","-34,647213",DOL,207645750,229000,3,2,213,347,07/13/2023,01/09/2024,Casa
11/29/2023,VILLA RAFFO,Venta,"-58,5315632","-34,6076764",DOL,58938750,65000,3,2,60,63,11/14/2023,05/20/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5592903","-34,6062003",DOL,61368840,67680,3,2,75,89,06/14/2023,12/11/2023,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5238657","-34,6003546",DOL,"189125381,3",208575,3,2,70,83,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5655876","-34,6062526",DOL,43324515,47780,2,1,41,48,10/30/2023,04/28/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5959134","-34,5934994",DOL,471510000,520000,7,4,185,300,06/15/2023,02/04/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5537779","-34,6191494",DOL,52591500,58000,4,3,86,146,06/22/2023,12/19/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5511375","-34,6088819",DOL,58938750,65000,1,0,22,22,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5645232","-34,6090072",DOL,31736250,35000,1,0,28,28,11/02/2023,05/01/2024,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5306124","-34,59982",DOL,"40803768,14","45000,02",1,1,28,30,10/02/2023,03/30/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5765126","-34,600458",DOL,88861500,98000,3,2,86,285,10/31/2023,04/28/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5648533","-34,6096148",DOL,299227500,330000,5,4,250,370,11/17/2023,05/15/2024,Casa
11/28/2023,CASEROS,Venta,"-58,5623713","-34,6195458",DOL,108810000,120000,3,2,148,433,10/26/2022,11/29/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5574072","-34,6081964",DOL,90675000,100000,3,2,116,121,11/17/2023,05/15/2024,Casa
11/29/2023,CIUDADELA,Venta,"-58,5309971","-34,6284183",DOL,49871250,55000,4,3,82,82,02/01/2023,12/20/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5582342","-34,608044",DOL,40803750,45000,1,0,36,39,10/25/2023,04/23/2024,Departamento
11/29/2023,,Venta,"-58,5731109","-34,6112609",DOL,199485000,220000,4,3,298,420,11/06/2023,05/04/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5723723","-34,6219559",DOL,68006250,75000,3,2,101,194,11/17/2023,05/15/2024,Casa
11/29/2023,CASEROS,Alquiler,"-58,5615219","-34,6022194",ARG,160000,"445,0625869",3,,45,51,04/18/2023,04/17/2024,Oficina
11/29/2023,CASEROS,Venta,"-58,5735476","-34,6268762",DOL,72540000,80000,6,5,188,228,01/12/2023,12/13/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5646172","-34,6140559",DOL,136012500,150000,3,2,100,291,11/17/2023,05/15/2024,Casa
11/29/2023,,Venta,"-58,5860055","-34,5945993",DOL,77073750,85000,2,1,50,60,09/04/2023,03/14/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5646891","-34,5992004",DOL,71633250,79000,2,1,42,42,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5602722","-34,603388",DOL,108810000,120000,3,2,40,45,11/15/2023,05/13/2024,Departamento
11/29/2023,SAENZ PENA,Venta,"-58,5282116","-34,601873",DOL,89768250,99000,2,1,36,38,10/25/2023,04/23/2024,Departamento
11/29/2023,VILLA BOSCH,Venta,"-58,5679974","-34,587806",DOL,43524000,48000,1,0,35,35,01/18/2023,12/15/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5655088","-34,5930517",DOL,113343750,125000,3,2,175,175,11/17/2023,05/15/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5574361","-34,6014847",DOL,77073750,85000,3,2,70,76,10/18/2023,04/30/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,560527","-34,6014163",DOL,36270000,40000,1,0,28,28,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5687017","-34,6010346",DOL,48964500,54000,2,1,38,38,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5664816","-34,6051337",DOL,78887250,87000,3,2,72,77,10/23/2023,04/20/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5672002","-34,6001636",DOL,44430750,49000,2,1,39,42,11/15/2023,05/13/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5670179","-34,6024218",DOL,44430750,49000,1,1,27,29,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,57681","-34,6084",DOL,117877500,130000,4,3,190,170,02/02/2023,12/16/2023,Casa
11/29/2023,,Venta,"-58,5634631","-34,6094827",DOL,"47014987,5",51850,2,1,49,57,10/29/2023,04/26/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5828424","-34,6070895",DOL,50778000,56000,2,1,45,64,11/01/2023,04/29/2024,Departamento
11/29/2023,,Venta,"-58,5687854","-34,6083147",DOL,88861500,98000,4,3,125,148,11/27/2023,05/25/2024,Casa
11/29/2023,CASEROS,Venta,"-58,560761","-34,6078446",DOL,66646125,73500,2,1,47,56,11/17/2023,05/15/2024,Departamento
11/29/2023,,Venta,"-58,560698","-34,6078534",DOL,62112375,68500,2,1,42,51,11/23/2023,05/21/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5630096","-34,6020221",DOL,68006250,75000,2,1,45,50,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,560761","-34,6078446",DOL,62565750,69000,2,1,47,51,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Alquiler,"-58,5610498","-34,6013043",ARG,200000,"556,3282337",2,1,35,39,11/17/2023,02/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5651922","-34,6268073",DOL,40803750,45000,2,1,35,39,11/17/2023,05/15/2024,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5486595","-34,6377339",DOL,68006250,75000,3,2,85,85,10/04/2023,03/31/2024,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5339667","-34,6483823",ARG,65000000,"180806,6759",,2,78,90,11/07/2023,12/07/2023,Casa
11/29/2023,,Venta,"-58,5595573","-34,6058906",DOL,29922750,33000,1,1,33,33,10/19/2023,04/16/2024,Departamento
11/29/2023,,Venta,"-58,5692787","-34,6056366",DOL,99742500,110000,3,2,49,55,10/03/2023,03/31/2024,Departamento
11/27/2023,SANTOS LUGARES,Venta,"-58,5491924","-34,6000743",DOL,41529150,45800,1,0,29,32,11/27/2023,05/25/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5643704","-34,6106435",DOL,68006250,75000,3,2,116,180,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,565252","-34,6018856",DOL,62565750,69000,2,1,40,43,01/06/2023,12/11/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5607228","-34,6071817",DOL,58032000,64000,2,1,42,49,10/25/2023,04/23/2024,Departamento
11/26/2023,CASEROS,Venta,"-58,563206","-34,6407561",DOL,59845500,66000,2,1,39,47,11/24/2023,05/22/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5629612","-34,6084878",DOL,28562625,31500,1,0,33,33,10/07/2023,04/04/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5593405","-34,6033256",DOL,19041750,21000,2,1,39,42,11/28/2023,05/26/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"35967145,5",39666,1,0,27,30,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-62,4218791","-35,3925291",DOL,86141250,95000,3,2,54,66,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5660924","-34,6235624",DOL,63472500,70000,3,2,127,135,09/12/2023,03/10/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,163215000,180000,4,3,100,150,10/21/2023,04/18/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5578747","-34,6034513",DOL,35363250,39000,1,0,25,27,10/28/2023,04/24/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,88861500,98000,3,2,96,124,11/18/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5621545","-34,6060385",DOL,108810000,120000,3,2,67,67,11/22/2023,05/20/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5603523","-34,6110268",DOL,86141250,95000,4,3,100,121,06/22/2023,12/19/2023,Casa
11/29/2023,CHURRUCA,Venta,"-58,5645023","-34,6089835",DOL,42617250,47000,2,1,38,38,11/08/2023,05/20/2024,Departamento
11/29/2023,SANTOS LUGARES,Venta,"-58,5441332","-34,6021034",DOL,45337500,50000,2,1,38,40,11/07/2023,05/06/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5834351","-34,6208572",DOL,26295750,29000,0,0,38,58,09/21/2023,09/20/2024,Local
11/29/2023,CASEROS,Venta,"-58,5631558","-34,6058059",DOL,217620000,240000,1,1,137,137,10/25/2020,12/11/2023,Oficina
11/29/2023,CASEROS,Venta,"-58,5656382","-34,6063724",DOL,49871250,55000,1,0,40,53,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5659597","-34,6074271",DOL,89768250,99000,3,2,64,71,11/15/2023,05/13/2024,Departamento
11/29/2023,CIUDADELA,Venta,"-58,5360289","-34,6231401",DOL,163124325,179900,3,2,300,300,08/25/2023,02/26/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,56193","-34,6002075",DOL,42044184,46368,1,0,40,44,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5582342","-34,608044",DOL,52591500,58000,2,1,45,48,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5769528","-34,5985563",DOL,63472500,70000,2,1,40,40,01/18/2023,12/15/2023,Departamento
11/29/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,57125250,63000,2,1,31,31,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5710967","-34,6119405",DOL,58938750,65000,4,3,109,126,08/18/2023,04/30/2024,Casa
11/29/2023,CASEROS,Venta,"-58,563206","-34,6407561",DOL,59845500,66000,2,1,39,47,11/29/2023,05/27/2024,Departamento
11/26/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,47876400,52800,1,0,36,40,11/23/2023,05/21/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,560761","-34,6078446",DOL,34456500,38000,1,0,29,32,11/17/2023,05/15/2024,Departamento
11/29/2023,,Venta,"-58,5672724","-34,6061676",DOL,38990250,43000,2,1,37,37,11/02/2023,04/30/2024,Departamento
11/27/2023,CASEROS,Venta,"-58,5691943","-34,627177",DOL,62565750,69000,,,48,48,12/27/2021,11/29/2023,Local
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5980023","-34,5943624",DOL,204018750,225000,4,3,370,445,01/18/2023,12/16/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5587038","-34,606683",DOL,140546250,155000,3,2,150,217,10/23/2023,05/13/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5678055","-34,6108817",DOL,84418425,93100,3,2,81,95,11/22/2023,05/20/2024,Departamento
11/29/2023,,Venta,"-58,5515476","-34,616597",DOL,90584325,99900,3,2,80,320,10/13/2022,12/04/2023,Casa
11/29/2023,CASEROS,Venta,"-58,5677966","-34,6058476",DOL,58938750,65000,3,2,43,57,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5696043","-34,6075546",DOL,117877500,130000,2,1,62,74,10/25/2023,04/23/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5603072","-34,6028241",DOL,99742500,110000,3,2,62,66,11/17/2023,05/15/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5636895","-34,6063111",DOL,113343750,125000,5,4,190,360,11/17/2023,05/15/2024,Casa
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5918204","-34,6005889",DOL,65286000,72000,3,2,61,65,11/01/2023,04/29/2024,Departamento
11/28/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,39897000,44000,1,1,44,58,11/24/2023,05/21/2024,Departamento
11/26/2023,CASEROS,Venta,"-58,5557204","-34,6078295",DOL,19041750,21000,1,0,28,28,10/29/2023,11/28/2023,Departamento
11/29/2023,VILLA RAFFO,Venta,"-58,532048","-34,610436",DOL,77073750,85000,3,2,58,64,10/25/2023,04/22/2024,Departamento
11/29/2023,,Venta,"-58,569254","-34,6051568",DOL,90675000,100000,3,2,90,101,10/25/2023,04/22/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5857202","-34,6103772",DOL,217620000,240000,4,3,253,319,11/22/2023,05/20/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5633286","-34,6050039",DOL,46244250,51000,2,1,42,44,09/19/2023,03/18/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5916192","-34,6001793",DOL,86141250,95000,3,2,60,65,11/15/2023,05/13/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5746719","-34,6077726",DOL,"38981182,5",42990,2,2,33,35,11/14/2023,05/11/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,163215000,180000,3,2,135,135,11/17/2023,05/15/2024,Casa
11/29/2023,CASEROS,Venta,"-58,5708817","-34,6057201",DOL,24482250,27000,1,0,27,27,11/15/2023,05/13/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,56658","-34,609247",DOL,56218500,62000,2,1,55,59,11/13/2023,05/11/2024,Departamento
11/29/2023,,Venta,"-58,5612429","-34,6092125",DOL,52591500,58000,2,1,45,48,06/11/2023,01/17/2024,Departamento
11/29/2023,CIUDAD JARDIN LOMAS DEL PALOMAR,Venta,"-58,5843874","-34,5961001",DOL,299227500,330000,4,3,207,357,10/25/2023,04/23/2024,Casa
11/29/2023,,Venta,"-58,5639385","-34,6068805",DOL,12694500,14000,2,1,40,40,10/02/2023,03/30/2024,Departamento
11/29/2023,CASEROS,Venta,,,DOL,38990250,43000,1,0,28,30,10/12/2023,04/09/2024,Departamento
11/29/2023,CASEROS,Venta,"-58,575964","-34,6200001",DOL,52591500,58000,,2,60,350,11/22/2023,05/20/2024,Casa
