TIM_DAY,ITE_ADD_NEIGHBORHOOD_NAME,OPERACION,LONGITUDE,LATITUDE,SIT_CURRENCY_ID,ITE_SITE_CURRENT_PRICE,ITE_BASE_CURRENT_PRICE,Ambientes,Dormitorios,SConstrM2,STotalM2,ITE_AUCTION_START,ITE_AUCTION_STOP,TIPOPROPIEDAD
11/25/2023,CASEROS,Venta,"-58,5643005","-34,6069399",DOL,"38.246.250,00","42.000,00",2,1,35,38,10/25/2023,04/23/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,5694168","-34,6077028",DOL,"57.369.375,00","63.000,00",2,1,46,50,02/07/2023,01/06/2024,Departamento
11/25/2023,,Venta,"-58,5580202","-34,6069903",DOL,"13.659.375,00","15.000,00",2,1,33,41,06/14/2023,02/05/2024,Departamento
11/25/2023,,Venta,"-58,5642475","-34,5993185",DOL,"67.386.250,00","74.000,00",2,1,50,57,11/15/2022,12/02/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5633991","-34,5992456",DOL,"54.182.187,50","59.500,00",2,1,49,53,01/16/2023,12/12/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5645525","-34,6148877",DOL,"154.806.250,00","170.000,00",3,2,380,470,11/17/2023,05/15/2024,Casa
11/17/2023,CASEROS,Venta,"-58,560761","-34,6078446",DOL,"61.467.187,50","67.500,00",2,1,47,51,02/07/2023,01/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,56033","-34,6064344",DOL,"39.156.875,00","43.000,00",1,1,32,32,11/16/2022,12/07/2023,Departamento
11/25/2023,,Venta,"-58,5665769","-34,6057296",DOL,"39.156.875,00","43.000,00",1,0,35,35,11/14/2023,05/12/2024,Departamento
11/25/2023,,Venta,"-58,55222","-34,6136437",DOL,"163.912.500,00","180.000,00",,,300,346,09/27/2022,11/28/2023,Local
11/20/2023,CASEROS,Venta,"-58,5429553","-34,6138478",DOL,"145.700.000,00","160.000,00",0,,132,132,02/22/2023,03/24/2024,Oficina
11/21/2023,CASEROS,Venta,"-58,5605153","-34,604996",DOL,"68.296.875,00","75.000,00",2,1,53,53,01/18/2023,12/15/2023,Departamento
11/21/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,"38.701.562,50","42.500,00",1,0,33,36,11/20/2023,05/18/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"77.403.125,00","85.000,00",3,2,65,68,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5769528","-34,5985563",DOL,"63.743.750,00","70.000,00",2,1,40,40,01/18/2023,12/15/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5665153","-34,6078857",DOL,"104.721.875,00","115.000,00",3,2,88,165,10/17/2023,04/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5603154","-34,6056342",DOL,"127.487.500,00","140.000,00",3,2,100,225,11/02/2023,05/01/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5700845","-34,6077033",DOL,"59.190.625,00","65.000,00",2,1,44,44,01/12/2023,12/12/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5625742","-34,6090055",DOL,"42.799.375,00","47.000,00",2,1,34,37,10/25/2023,04/23/2024,Departamento
11/23/2023,,Venta,"-58,5768595","-34,609099",DOL,"27.318.750,00","30.000,00",2,1,43,48,10/17/2023,04/14/2024,Departamento
11/25/2023,,Venta,"-58,5612429","-34,6092125",DOL,"43.710.000,00","48.000,00",1,0,32,37,06/10/2023,12/07/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5629372","-34,6021437",DOL,"56.458.750,00","62.000,00",2,1,31,35,09/26/2023,03/24/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5622216","-34,6090162",DOL,"33.693.125,00","37.000,00",1,0,26,28,11/24/2023,05/22/2024,Departamento
11/16/2023,CASEROS,Venta,"-58,5789816","-34,6187754",DOL,"45.440.187,50","49.900,00",4,3,100,238,11/11/2023,05/09/2024,Casa
11/25/2023,CASEROS,Venta,"-58,563524","-34,6090605",DOL,"43.710.000,00","48.000,00",1,0,32,37,06/17/2023,12/13/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5661288","-34,5997991",DOL,"54.637.500,00","60.000,00",2,1,40,43,10/21/2023,04/18/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5588055","-34,6036553",DOL,"116.560.000,00","128.000,00",5,4,148,227,07/05/2023,01/01/2024,Casa
11/16/2023,CASEROS,Alquiler,"-58,5590643","-34,6091486",ARG,"175.000,00","500,07",2,1,34,37,10/27/2023,01/25/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5689909","-34,6009316",DOL,"61.922.500,00","68.000,00",2,1,42,45,11/01/2023,04/29/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,561412","-34,6022355",DOL,"40.978.125,00","45.000,00",2,1,40,85,11/09/2023,05/08/2024,Departamento
11/25/2023,CASEROS,Alquiler,"-58,5610498","-34,6013043",ARG,"200.000,00","559,28",2,1,35,39,11/17/2023,02/15/2024,Departamento
11/17/2023,CASEROS,Venta,"-58,5653031","-34,6263728",DOL,"36.425.000,00","40.000,00",2,1,35,35,02/07/2023,01/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5651922","-34,6268073",DOL,"54.637.500,00","60.000,00",2,1,40,43,10/25/2023,04/23/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5644166","-34,6002345",DOL,"54.637.500,00","60.000,00",2,1,42,47,08/27/2023,02/25/2024,Departamento
11/17/2023,CASEROS,Venta,"-58,5552564","-34,6201164",DOL,"61.922.500,00","68.000,00",3,2,137,187,02/07/2023,01/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5609204","-34,6112497",DOL,"177.571.875,00","195.000,00",4,3,120,145,11/17/2023,05/15/2024,Casa
11/25/2023,CASEROS,Venta,"-58,564458","-34,609077",DOL,"45.531.250,00","50.000,00",2,1,37,38,01/06/2023,12/11/2023,Departamento
11/19/2023,CASEROS,Venta,"-58,56193","-34,6002075",DOL,"42.223.860,00","46.368,00",1,0,40,44,11/08/2023,05/13/2024,Departamento
11/05/2023,CASEROS,Venta,"-58,5673166","-34,6055332",DOL,"74.671.250,00","82.000,00",2,1,38,40,09/21/2023,03/19/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5786021","-34,6136036",DOL,"50.084.375,00","55.000,00",3,2,40,40,11/17/2023,05/15/2024,Casa
11/19/2023,CASEROS,Venta,"-58,56193","-34,6002075",DOL,"42.223.860,00","46.368,00",1,0,40,44,11/09/2023,05/14/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"36.120.851,25","39.666,00",1,0,27,30,07/07/2023,01/13/2024,Departamento
11/25/2023,CASEROS,Venta,,,DOL,"68.296.875,00","75.000,00",3,2,57,119,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5622216","-34,6090162",DOL,"49.173.750,00","54.000,00",2,1,35,41,11/24/2023,05/22/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5572706","-34,6029626",DOL,"46.715.062,50","51.300,00",2,1,45,47,11/22/2023,05/20/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,568006","-34,612729",DOL,"59.099.562,50","64.900,00",2,1,50,73,09/22/2023,03/20/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5689909","-34,6009316",DOL,"141.146.875,00","155.000,00",4,3,120,230,09/01/2023,02/28/2024,Casa
11/25/2023,CASEROS,Alquiler,"-58,5599587","-34,5997823",ARG,"4.500,00","12,58",,,28,28,11/16/2023,12/16/2023,Consultorio
11/25/2023,CASEROS,Venta,"-58,5652043","-34,6050803",DOL,"74.671.250,00","82.000,00",4,3,95,146,10/25/2023,04/23/2024,Casa
11/25/2023,,Venta,"-58,5594957","-34,6031694",DOL,"40.978.125,00","45.000,00",1,1,20,20,06/01/2023,11/28/2023,Departamento
11/18/2023,CASEROS,Venta,"-58,5686387","-34,6191053",DOL,"63.743.750,00","70.000,00",3,2,70,85,02/07/2023,01/06/2024,Casa
11/05/2023,CASEROS,Venta,"-58,567343","-34,6055595",DOL,"127.487.500,00","140.000,00",3,2,68,71,09/21/2023,03/19/2024,Departamento
11/25/2023,,Venta,"-58,5624386","-34,5944231",DOL,"86.509.375,00","95.000,00",4,3,98,103,09/29/2022,11/26/2023,Casa
11/13/2023,,Venta,"-58,5595815","-34,6033726",DOL,"11.838.125,00","13.000,00",1,0,31,31,05/18/2023,11/14/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,560527","-34,6014163",DOL,"36.425.000,00","40.000,00",1,0,28,28,10/25/2023,04/23/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5696852","-34,61031",DOL,"141.146.875,00","155.000,00",4,3,216,387,10/18/2023,04/20/2024,Casa
11/18/2023,CASEROS,Venta,"-58,5633285","-34,6049958",DOL,"50.084.375,00","55.000,00",2,1,40,44,03/20/2023,01/13/2024,Departamento
11/18/2023,,Venta,"-58,562801","-34,607831",DOL,"49.173.750,00","54.000,00",2,1,41,44,07/22/2022,11/19/2023,Departamento
11/17/2023,CASEROS,Venta,"-58,5744802","-34,6010175",DOL,"136.593.750,00","150.000,00",3,2,150,250,02/08/2023,01/06/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5449107","-34,618475",DOL,"100.168.750,00","110.000,00",3,2,140,280,11/17/2022,12/04/2023,Casa
11/25/2023,CASEROS,Venta,"-58,5749168","-34,5930759",DOL,"382.462.500,00","420.000,00",6,5,320,540,01/18/2023,12/16/2023,Casa
11/17/2023,CASEROS,Venta,"-58,533918","-34,5782881",DOL,"127.487.500,00","140.000,00",3,2,67,151,02/07/2023,01/06/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,3795848","-34,6277889",DOL,"218.550.000,00","240.000,00",3,2,180,180,02/07/2023,01/06/2024,Casa
11/05/2023,CASEROS,Venta,"-58,5622216","-34,6090162",DOL,"33.693.125,00","37.000,00",1,0,26,28,11/03/2023,05/01/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5574072","-34,6081964",DOL,"77.403.125,00","85.000,00",3,2,97,177,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5627967","-34,6002877",DOL,"39.812.525,00","43.720,00",1,0,40,44,09/20/2023,03/17/2024,Departamento
11/08/2023,CASEROS,Venta,"-58,5680449","-34,6099418",DOL,"50.084.375,00","55.000,00",2,1,53,56,02/28/2023,12/23/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5638844","-34,6058422",DOL,"59.190.625,00","65.000,00",2,1,51,51,11/08/2023,05/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5574361","-34,6014847",DOL,"18.121.437,50","19.900,00",1,0,31,35,10/09/2023,04/08/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5729369","-34,6064943",DOL,"182.125.000,00","200.000,00",6,5,300,433,11/15/2023,05/13/2024,Departamento
11/25/2023,,Venta,"-58,5618705","-34,6049666",DOL,"45.531.250,00","50.000,00",2,1,38,42,10/17/2023,04/14/2024,Departamento
11/04/2023,CASEROS,Venta,"-58,5629752","-34,6184219",DOL,"40.978.125,00","45.000,00",2,1,64,128,05/09/2023,11/05/2023,Departamento
11/17/2023,CASEROS,Venta,"-58,5651922","-34,6268073",DOL,"63.743.750,00","70.000,00",2,1,42,46,02/07/2023,01/06/2024,Departamento
11/20/2023,CASEROS,Venta,"-58,56193","-34,6002075",DOL,"65.656.062,50","72.100,00",2,1,42,47,11/02/2023,05/07/2024,Departamento
11/08/2023,CASEROS,Venta,"-58,5574634","-34,6052038",DOL,"61.467.187,50","67.500,00",2,1,39,61,02/07/2023,12/29/2023,Departamento
11/25/2023,,Venta,"-58,5607878","-34,6021691",DOL,"46.441.875,00","51.000,00",1,0,34,34,08/25/2023,02/25/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5511375","-34,6088819",DOL,"118.381.250,00","130.000,00",0,,132,132,11/17/2023,11/16/2024,Oficina
11/02/2023,,Venta,"-58,5603447","-34,6003571",DOL,"36.425.000,00","40.000,00",1,0,33,33,06/01/2022,11/03/2023,Departamento
11/25/2023,,Venta,"-58,5490033","-34,6156358",DOL,"122.934.375,00","135.000,00",3,2,200,200,05/31/2023,12/02/2023,Casa
11/05/2023,,Venta,"-58,5634631","-34,6094827",DOL,"46.760.593,75","51.350,00",2,1,49,57,11/02/2023,04/30/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,"86.509.375,00","95.000,00",3,2,96,105,09/13/2023,03/11/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5630194","-34,6091085",DOL,"159.359.375,00","175.000,00",3,2,80,80,10/08/2023,04/05/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5677744","-34,6123455",DOL,"145.700.000,00","160.000,00",4,3,108,108,11/17/2023,05/15/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5679485","-34,6117073",DOL,"80.135.000,00","88.000,00",4,3,70,82,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5677998","-34,607659",DOL,"54.182.187,50","59.500,00",2,1,35,38,10/25/2023,04/23/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,7282483","-34,6685004",DOL,"68.296.875,00","75.000,00",2,1,45,45,02/07/2023,01/06/2024,Departamento
11/09/2023,CASEROS,Venta,"-58,5655908","-34,6066392",DOL,"40.067.500,00","44.000,00",1,0,30,33,08/14/2023,02/13/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,567538","-34,5948896",DOL,"40.978.125,00","45.000,00",2,1,36,38,10/27/2023,04/24/2024,Departamento
11/25/2023,,Venta,"-58,5589283","-34,6094639",DOL,"43.710.000,00","48.000,00",2,1,32,34,10/12/2023,04/09/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5622216","-34,6090162",DOL,"54.546.437,50","59.900,00",2,1,35,41,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5683474","-34,6201908",DOL,"72.850.000,00","80.000,00",3,2,102,293,11/17/2023,05/15/2024,Departamento
11/19/2023,CASEROS,Venta,"-58,5185618","-34,5893693",DOL,"66.475.625,00","73.000,00",2,1,41,41,10/21/2023,04/25/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,56193","-34,6002075",DOL,"54.637.500,00","60.000,00",2,1,47,55,11/17/2023,05/15/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,5594049","-34,6146096",DOL,"48.263.125,00","53.000,00",1,0,27,27,02/07/2023,01/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5649803","-34,6261839",DOL,"53.726.875,00","59.000,00",2,1,33,37,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,"38.246.250,00","42.000,00",1,0,43,47,09/13/2023,03/16/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,566899","-34,6125575",DOL,"63.734.643,75","69.990,00",4,3,79,117,11/17/2023,05/15/2024,Casa
11/21/2023,CASEROS,Venta,"-58,5633068","-34,6057334",DOL,"22.765.625,00","25.000,00",,,18,18,01/16/2021,11/22/2023,Oficina
11/25/2023,,Venta,"-58,5662118","-34,6008931",DOL,"109.275.000,00","120.000,00",2,1,44,44,06/01/2023,11/28/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5374383","-34,6004076",DOL,"53.726.875,00","59.000,00",1,1,33,38,08/29/2023,02/25/2024,Departamento
11/25/2023,,Venta,"-58,562801","-34,607831",DOL,"44.620.625,00","49.000,00",2,1,37,42,10/14/2022,12/04/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5779496","-34,6103403",DOL,"30.505.937,50","33.500,00",2,1,37,37,10/03/2023,03/31/2024,Departamento
11/21/2023,CASEROS,Venta,"-58,5586803","-34,6102994",DOL,"78.313.750,00","86.000,00",,,86,204,05/03/2022,11/22/2023,Local
11/25/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"69.800.316,88","76.651,00",2,1,51,55,11/17/2023,05/15/2024,Departamento
11/21/2023,CASEROS,Venta,"-58,5632208","-34,6055341",DOL,"61.011.875,00","67.000,00",,,50,50,05/31/2019,11/22/2023,Oficina
11/25/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,"38.246.250,00","42.000,00",1,1,43,47,10/13/2023,04/14/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5697847","-34,6069896",DOL,"87.420.000,00","96.000,00",3,2,96,106,08/14/2023,02/12/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,583761","-34,6130776",DOL,"22.765.625,00","25.000,00",1,0,51,51,09/19/2023,03/17/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5690636","-34,6253719",DOL,"45.075.937,50","49.500,00",1,0,29,33,11/03/2023,05/01/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5692726","-34,5980441",DOL,"245.868.750,00","270.000,00",4,3,201,237,11/15/2023,05/13/2024,Casa
11/25/2023,,Venta,"-58,5589283","-34,6094639",DOL,"43.710.000,00","48.000,00",2,1,34,36,05/31/2023,12/01/2023,Departamento
11/11/2023,CASEROS,Venta,"-58,400328","-34,6362737",DOL,"37.335.625,00","41.000,00",2,1,38,41,05/16/2023,11/12/2023,Departamento
11/25/2023,,Venta,"-58,562801","-34,607831",DOL,"54.637.500,00","60.000,00",2,1,34,45,11/23/2023,05/21/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5634631","-34,6094827",DOL,"163.912.500,00","180.000,00",3,2,135,135,11/17/2023,05/15/2024,Casa
11/25/2023,,Venta,"-58,560543","-34,6074239",DOL,"92.337.375,00","101.400,00",3,2,88,103,10/21/2023,04/18/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5556067","-34,6116552",DOL,"44.620.625,00","49.000,00",2,1,28,36,10/18/2023,04/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5627855","-34,6135841",DOL,"39.156.875,00","43.000,00",4,3,60,60,11/02/2023,05/01/2024,Departamento
11/25/2023,,Venta,"-58,5634631","-34,6094827",DOL,"50.084.375,00","55.000,00",2,1,55,63,10/29/2023,04/26/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5662118","-34,6008931",DOL,"63.743.750,00","70.000,00",2,1,30,33,11/17/2023,05/15/2024,Departamento
11/17/2023,CASEROS,Venta,"-58,5429553","-34,6138478",DOL,"145.700.000,00","160.000,00",4,3,153,164,02/07/2023,01/06/2024,Departamento
11/04/2023,CASEROS,Venta,"-58,5594049","-34,6146096",DOL,"39.612.187,50","43.500,00",2,1,32,34,04/27/2023,11/05/2023,Departamento
11/19/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,"45.758.906,25","50.250,00",1,0,35,38,11/09/2023,05/14/2024,Departamento
11/18/2023,CASEROS,Venta,"-58,485971","-34,6740726",DOL,"69.662.812,50","76.500,00",3,2,63,71,02/07/2023,01/06/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5638092","-34,606513",DOL,"90.151.875,00","99.000,00",3,2,80,280,11/17/2023,05/15/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5640544","-34,6049929",DOL,"75.581.875,00","83.000,00",2,1,47,53,11/17/2023,05/15/2024,Departamento
11/08/2023,CASEROS,Venta,"-58,485971","-34,6740726",DOL,"91.062.500,00","100.000,00",3,2,116,121,02/07/2023,12/29/2023,Casa
11/20/2023,CASEROS,Venta,"-58,4241521","-34,6266081",DOL,"50.084.375,00","55.000,00",,,57,57,02/17/2023,03/19/2024,Local
11/25/2023,CASEROS,Alquiler,"-58,5613915","-34,5991267",ARG,"120.000,00","335,57",,,31,31,11/03/2023,11/09/2024,Local
11/25/2023,CASEROS,Venta,"-58,5637969","-34,6027453",DOL,"47.352.500,00","52.000,00",2,1,31,35,10/17/2023,04/14/2024,Departamento
11/25/2023,,Venta,"-58,5634204","-34,601879",DOL,"42.799.375,00","47.000,00",1,1,20,24,11/08/2023,05/06/2024,Departamento
11/25/2023,CASEROS,Alquiler,"-58,5780571","-34,6143438",ARG,"120.000,00","335,57",,1,40,70,11/10/2023,02/08/2024,Casa
11/18/2023,CASEROS,Venta,"-61,3497918","-37,9852584",DOL,"109.275.000,00","120.000,00",3,2,165,303,02/07/2023,01/06/2024,Casa
11/15/2023,CASEROS,Venta,"-58,574643","-34,6078694",DOL,"200.337.500,00","220.000,00",5,3,100,100,08/18/2023,02/13/2024,Casa
11/17/2023,CASEROS,Venta,"-58,5605432","-34,6012151",DOL,"113.828.125,00","125.000,00",3,2,54,57,02/07/2023,01/06/2024,Departamento
11/21/2023,CASEROS,Venta,"-58,5614956","-34,6024095",DOL,"52.816.250,00","58.000,00",,,30,30,04/07/2021,11/22/2023,Local
11/01/2023,,Venta,"-58,5581987","-34,6079377",DOL,"63.743.750,00","70.000,00",2,1,51,53,08/07/2023,02/25/2024,Departamento
11/25/2023,,Venta,"-58,5607878","-34,6021691",DOL,"38.546.756,25","42.330,00",1,0,28,28,03/28/2023,02/29/2024,Departamento
11/25/2023,,Venta,"-58,5636452","-34,5995947",DOL,"43.710.000,00","48.000,00",1,0,33,36,11/16/2023,05/14/2024,Departamento
11/25/2023,,Venta,"-58,562801","-34,607831",DOL,"49.173.750,00","54.000,00",2,1,41,44,11/23/2023,05/21/2024,Departamento
11/20/2023,CASEROS,Venta,"-58,5511375","-34,6088819",DOL,"81.956.250,00","90.000,00",2,1,40,40,11/02/2023,05/07/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5716248","-34,5960956",DOL,"132.040.625,00","145.000,00",3,2,95,133,11/17/2023,05/15/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,"48.991.625,00","53.800,00",1,0,36,40,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5827531","-34,6076248",DOL,"113.828.125,00","125.000,00",4,2,140,360,08/05/2023,02/01/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5662118","-34,6008931",DOL,"68.296.875,00","75.000,00",2,1,30,32,11/17/2023,05/15/2024,Departamento
11/25/2023,,Venta,"-58,5500298","-34,611618",DOL,"42.799.375,00","47.000,00",3,2,54,56,02/04/2023,12/16/2023,Departamento
11/09/2023,,Venta,"-58,5625572","-34,6050987",DOL,"59.190.625,00","65.000,00",2,1,48,48,07/05/2022,11/10/2023,Departamento
11/25/2023,CASEROS,Venta,"-58,5355692","-34,5744233",DOL,"44.620.625,00","49.000,00",,,40,40,11/17/2023,11/16/2024,Local
11/25/2023,CASEROS,Venta,"-58,5592254","-34,6078025",DOL,"50.084.375,00","55.000,00",2,1,42,47,03/09/2023,12/27/2023,Departamento
11/25/2023,,Venta,"-58,5644699","-34,5992319",DOL,"150.253.125,00","165.000,00",3,2,91,110,11/17/2023,05/15/2024,Departamento
11/24/2023,CASEROS,Venta,"-58,5721919","-34,6115816",DOL,"145.700.000,00","160.000,00",4,2,103,433,10/27/2023,11/26/2023,Casa
11/25/2023,,Venta,"-58,5509148","-34,6128578",DOL,"136.593.750,00","150.000,00",6,5,150,300,11/19/2022,12/10/2023,Casa
11/25/2023,CASEROS,Venta,"-58,5646891","-34,5992004",DOL,"71.939.375,00","79.000,00",2,1,42,42,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5254852","-34,6003839",DOL,"46.532.937,50","51.100,00",1,0,34,41,10/12/2023,04/09/2024,Departamento
11/25/2023,CASEROS,Venta,,,DOL,"78.313.750,00","86.000,00",,,60,60,11/17/2023,11/16/2024,Local
11/25/2023,CASEROS,Venta,"-58,57","-34,6199138",DOL,"72.850.000,00","80.000,00",3,2,65,72,10/25/2023,04/23/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5355692","-34,5744233",DOL,"118.381.250,00","130.000,00",3,2,63,133,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,3815591","-34,6036844",DOL,"122.934.375,00","135.000,00",3,2,103,133,10/25/2023,04/23/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5631504","-34,6057567",DOL,"173.018.750,00","190.000,00",,,137,364,09/20/2023,09/21/2024,Oficina
11/20/2023,,Venta,"-58,570549","-34,6137695",DOL,"138.415.000,00","152.000,00",4,3,433,433,09/06/2022,11/21/2023,Casa
11/08/2023,CASEROS,Venta,"-58,5683474","-34,6201908",DOL,"45.531.250,00","50.000,00",3,2,67,87,02/07/2023,12/29/2023,Departamento
11/17/2023,CASEROS,Venta,"-58,5681312","-34,6160528",DOL,"79.224.375,00","87.000,00",3,2,80,80,02/07/2023,01/06/2024,Casa
11/18/2023,CASEROS,Venta,"-58,5679195","-34,5981745",DOL,"59.190.625,00","65.000,00",2,1,43,43,03/20/2023,01/13/2024,Departamento
11/21/2023,CASEROS,Venta,"-58,5620265","-34,6073859",DOL,"537.268.750,00","590.000,00",,,379,379,08/23/2022,11/22/2023,Local
11/23/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,"48.081.000,00","52.800,00",1,0,36,40,11/22/2023,05/20/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,563236","-34,6066919",DOL,"382.462.500,00","420.000,00",5,3,189,302,06/06/2023,12/06/2023,Departamento
11/25/2023,,Venta,"-58,562834","-34,604951",DOL,"113.828.125,00","125.000,00",3,2,91,91,06/08/2023,01/17/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5603743","-34,6026384",DOL,"34.603.750,00","38.000,00",1,0,28,28,10/28/2023,04/24/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"50.084.375,00","55.000,00",2,1,40,43,10/27/2023,04/24/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5621642","-34,6098395",DOL,"195.784.375,00","215.000,00",,,110,278,10/13/2023,10/12/2024,Local
11/17/2023,CASEROS,Venta,"-58,5584721","-34,6033267",DOL,"98.347.500,00","108.000,00",3,2,106,118,02/07/2023,01/06/2024,Casa
11/25/2023,CASEROS,Venta,"-58,5651454","-34,5975164",DOL,"59.190.625,00","65.000,00",2,1,40,44,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,564","-34,6065326",DOL,"62.833.125,00","69.000,00",2,1,33,35,11/17/2023,05/15/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5671948","-34,6068891",DOL,"45.440.187,50","49.900,00",1,1,33,33,08/23/2023,02/19/2024,Departamento
11/25/2023,,Venta,"-58,5634631","-34,6094827",DOL,"46.760.593,75","51.350,00",2,1,49,57,11/16/2023,05/14/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5643356","-34,6050369",DOL,"47.853.343,75","52.550,00",1,0,35,38,11/24/2023,05/22/2024,Departamento
11/25/2023,CASEROS,Venta,"-58,5630859","-34,605972",DOL,"49.993.312,50","54.900,00",,,40,40,10/25/2023,10/25/2024,Local
